1	1556
2	410
3	281
4	266
5	244
6	234
7	231
8	229
9	220
10	217
11	214
12	211
13	209
14	209
15	207
16	205
17	198
18	198
19	168
20	168
21	168
22	168
23	167
24	167
25	167
26	165
27	164
28	163
29	163
30	162
31	162
32	161
33	160
34	160
35	160
36	160
37	160
38	160
39	139
40	139
41	139
42	139
43	138
44	138
45	138
46	138
47	138
48	138
49	138
50	138
51	138
52	138
53	138
54	138
55	138
56	138
57	138
58	138
59	138
60	138
61	138
62	138
63	138
64	138
65	138
66	138
67	138
68	138
69	138
70	138
71	138
72	138
73	138
74	137
75	129
76	128
77	128
78	128
79	128
80	128
81	128
82	128
83	128
84	128
85	128
86	128
87	128
88	128
89	128
90	128
91	128
92	128
93	128
94	128
95	128
96	128
97	128
98	128
99	128
100	127
101	126
102	126
103	126
104	126
105	126
106	126
107	126
108	126
109	126
110	126
111	126
112	125
113	125
114	125
115	125
116	125
117	125
118	125
119	125
120	125
121	125
122	125
123	125
124	125
125	125
126	125
127	125
128	125
129	125
130	125
131	125
132	124
133	124
134	124
135	124
136	124
137	123
138	123
139	123
140	123
141	123
142	123
143	122
144	122
145	122
146	122
147	122
148	122
149	122
150	122
151	122
152	122
153	122
154	122
155	122
156	122
157	122
158	122
159	122
160	122
161	122
162	122
163	122
164	122
165	122
166	122
167	122
168	122
169	122
170	122
171	121
172	121
173	120
174	120
175	120
176	120
177	120
178	120
179	120
180	120
181	120
182	120
183	120
184	120
185	120
186	120
187	120
188	119
189	119
190	119
191	119
192	119
193	119
194	119
195	119
196	119
197	119
198	118
199	118
200	118
201	117
202	117
203	117
204	117
205	117
206	117
207	117
208	117
209	117
210	117
211	117
212	116
213	116
214	115
215	115
216	115
217	115
218	115
219	115
220	115
221	115
222	115
223	115
224	115
225	115
226	115
227	115
228	115
229	115
230	115
231	115
232	115
233	115
234	115
