x,y,Category
52,475,Unique
10,673,Accessory
50,1374,Core
59,1417,Accessory
67,1340,Core
9,291,Unique
74,1564,Accessory
73,367,Unique
185,1999,Accessory
140,596,Unique
160,555,Unique
145,1293,Core
104,1683,Accessory
35,1219,Accessory
83,642,Unique
189,1869,Accessory
5,363,Unique
81,1491,Accessory
62,387,Unique
75,1383,Core
220,497,Unique
43,496,Unique
20,510,Unique
226,2087,Accessory
41,402,Unique
164,483,Unique
64,388,Unique
2,1470,Core
80,419,Unique
231,477,Unique
100,1552,Accessory
7,364,Unique
28,509,Unique
81,641,Unique
33,584,Unique
192,427,Unique
18,1000,Accessory
191,1304,Core
172,468,Unique
124,1750,Accessory
222,498,Unique
82,1541,Accessory
54,476,Unique
134,1312,Core
151,576,Unique
19,857,Accessory
129,537,Unique
46,1277,Accessory
181,1868,Accessory
153,1852,Accessory
132,1699,Accessory
4,504,Unique
8,468,Accessory
176,396,Unique
38,1416,Core
4,1498,Core
108,1326,Core
170,467,Unique
141,1969,Accessory
156,1897,Accessory
169,1335,Core
183,1891,Accessory
214,420,Unique
63,1323,Core
166,484,Unique
208,2138,Accessory
144,1326,Core
155,1304,Core
70,661,Unique
93,1308,Core
65,456,Unique
93,480,Unique
72,508,Unique
83,1599,Accessory
126,1858,Accessory
202,2124,Accessory
77,1354,Core
91,553,Unique
177,464,Unique
99,1577,Accessory
153,1816,Accessory
17,1424,Core
203,440,Unique
145,592,Unique
215,2065,Accessory
75,368,Unique
218,2102,Accessory
3,362,Unique
156,572,Unique
6,591,Accessory
128,1881,Accessory
171,609,Unique
15,778,Accessory
42,1146,Accessory
153,410,Unique
175,2014,Accessory
67,383,Unique
59,1453,Accessory
108,1553,Accessory
41,495,Unique
215,2029,Accessory
184,516,Unique
114,629,Unique
80,1518,Accessory
101,425,Unique
50,1366,Accessory
164,557,Unique
94,622,Unique
146,1925,Accessory
86,1672,Accessory
137,448,Unique
10,309,Unique
109,411,Unique
227,494,Unique
66,1308,Accessory
235,1296,Core
88,1332,Core
52,549,Unique
122,1727,Accessory
27,1035,Accessory
181,447,Unique
114,499,Unique
28,1402,Core
74,1528,Accessory
35,1255,Accessory
170,1846,Accessory
210,1287,Core
237,536,Unique
107,410,Unique
61,1352,Core
128,1845,Accessory
151,1829,Accessory
16,900,Accessory
159,1970,Accessory
106,421,Unique
127,1795,Accessory
244,2167,Accessory
197,418,Unique
103,649,Unique
116,1737,Accessory
15,305,Unique
52,1353,Accessory
55,1322,Accessory
122,1763,Accessory
150,1779,Accessory
19,893,Accessory
54,606,Unique
175,2050,Accessory
148,1912,Accessory
77,1601,Accessory
189,433,Unique
101,648,Unique
224,1315,Core
13,865,Accessory
66,1380,Accessory
168,541,Unique
218,571,Unique
102,1338,Core
64,518,Unique
18,221,Unique
105,576,Unique
81,1455,Accessory
79,505,Unique
216,2151,Accessory
56,533,Unique
69,1389,Accessory
194,428,Unique
176,526,Unique
126,468,Unique
77,425,Unique
111,1705,Accessory
195,1321,Core
39,1383,Core
239,463,Unique
102,1696,Accessory
173,536,Unique
26,299,Unique
92,491,Unique
145,1839,Accessory
66,445,Unique
148,1808,Accessory
56,310,Unique
157,561,Unique
178,606,Unique
61,1388,Accessory
152,644,Unique
112,498,Unique
11,1436,Core
22,1414,Core
166,1793,Accessory
64,1357,Accessory
