Number of genomes	Core genome
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
12	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
13	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	2	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	2	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
14	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
15	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
16	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
17	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
18	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
19	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
20	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
21	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
22	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
23	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
24	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
25	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
26	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
27	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
28	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
29	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
30	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
31	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
32	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
33	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
34	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
35	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
36	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
37	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
38	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
39	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
40	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
41	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
42	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
43	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
44	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
45	1	#
46	1	#
